YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,n_elec
2017,11,16,10,0.825,0.975,260,45.25,1021.475,1027.5,1873.5,4.025,7.241
2017,11,16,11,2.8,1.5,277.5,34,1021,1026.975,1966.5,8.225,7.1912
2017,11,16,12,4.1,1.9,295,28.5,1020.15,1026.075,1935.75,11.075,7.0713
2017,11,16,13,5.625,1.925,295,21.25,1019.15,1025.05,1966.25,11.85,6.624
2017,11,16,14,6.425,1.8,290,18.25,1018.35,1024.2,1968.5,11.625,6.9185
2017,11,16,15,6.525,2.375,290,19,1018.05,1023.9,1936.5,9.275,7.0296
2017,11,16,16,5.725,2.15,272.5,22.75,1018.325,1024.225,2003.75,6.1,7.0698
2017,11,16,17,4.475,1.85,277.5,25,1018.25,1024.175,1918.75,3.6,7.2174
2017,11,16,18,2.55,1.125,265,33.5,1018.675,1024.625,1839.25,1.775,7.2971
2017,11,16,19,1.25,0.775,147.5,37,1018.775,1024.775,1927.75,0.75,7.2616
2017,11,16,20,-0.025,1.025,190,45.25,1019,1025.025,1921.75,0.4,7.0965
2017,11,16,21,-0.925,0.45,125,49.75,1019.175,1025.2,1888.75,-0.15,6.8931
2017,11,16,22,-2.05,0.425,12.5,57.5,1019.375,1025.45,1930.5,-0.425,6.6995
2017,11,17,2,-4.1,0.325,72.5,73.25,1019,1025.125,1511.25,-1.45,6.0155
2017,11,17,6,-3.475,1,180,66.5,1017.025,1023.125,1508.5,-1.45,6.0853
2017,11,17,7,-3.275,1.35,72.5,64.5,1016.925,1023.025,1434.75,-1.15,6.3436
2017,11,17,8,-2.325,1.475,87.5,63.75,1016.475,1022.575,1309.25,-0.35,6.7152
2017,11,17,9,-1.025,1.7,55,57.75,1015.775,1021.825,1475.25,0.575,7.2516
2017,11,17,10,0.425,1.5,135,50.75,1015.5,1021.5,1652.5,2.05,7.433
2017,11,17,11,1.625,1.225,57.5,44,1015.175,1021.15,1828.75,3.175,7.4345
2017,11,17,12,2.275,1.4,90,42.25,1014.25,1020.2,1569.75,3.675,7.3823
2017,11,17,13,2.875,1.225,97.5,40,1013.25,1019.175,1690.75,3.85,6.9808
2017,11,17,14,3.625,0.925,72.5,37.75,1012.525,1018.45,1741,4.275,7.2907
2017,11,17,15,4.05,0.9,147.5,39,1012.05,1017.95,1619.5,4.525,7.3531
2017,11,17,16,4.4,0.725,97.5,38,1011.5,1017.4,1607.25,4.55,7.3251
2017,11,17,17,4.05,1.075,100,41.25,1011.675,1017.575,1555,4.1,7.3523
2017,11,17,18,3.675,0.675,112.5,46.5,1011.8,1017.7,1590,3.8,7.31
2017,11,17,19,3.725,1.275,90,48,1011.875,1017.775,1658,3.925,7.1317
2017,11,17,20,3.8,0.875,115,51.75,1011.65,1017.55,1553,4.025,6.936
2017,11,17,21,3.425,1.4,260,59.5,1011.9,1017.8,1250.25,4.075,6.7491
2017,11,17,22,3.475,1.875,355,57,1012.325,1018.225,1713.25,3.8,6.5701
2017,11,17,23,3.4,1.825,322.5,62.75,1012.875,1018.775,1635.25,3.65,6.5113
2017,11,18,0,2.8,2.725,305,65.25,1013.375,1019.3,1456,2.75,6.3759
2017,11,18,1,1.95,2.575,325,66.25,1013.925,1019.875,1248.5,1.9,6.2014
2017,11,18,2,1.575,3.625,335,62.5,1014.35,1020.3,1170.5,1.825,5.9268
2017,11,18,3,0.75,3.375,325,61.25,1014.925,1020.9,1259.25,1.275,5.7907
2017,11,18,4,-0.1,3.15,320,58,1015.5,1021.5,1420.75,0.825,5.741
2017,11,18,5,-1.15,3.625,312.5,56,1016.05,1022.075,1538.5,0.225,5.7815
2017,11,18,6,-2.2,3.075,307.5,55.5,1016.55,1022.6,1424.75,-0.35,5.8946
2017,11,18,7,-3.35,2.275,312.5,56.5,1016.925,1023,1477.5,-0.875,6.0411
2017,11,18,8,-3.05,3.475,317.5,50,1017.225,1023.3,1741.5,-0.825,6.1306
2017,11,18,9,-2.3,3.425,330,43,1017.75,1023.825,1687.5,0.275,6.307
2017,11,18,10,-1.45,3.725,327.5,38.75,1018.15,1024.2,1749,2.775,6.3297
2017,11,18,11,-0.65,3.75,322.5,33.75,1018.3,1024.325,1784,5.625,6.3743
2017,11,18,12,0.25,3.775,295,29.5,1017.725,1023.725,1855.25,7.85,6.3101
2017,11,18,13,0.975,3.925,300,24.75,1016.825,1022.825,1924.5,6.875,6.0243
2017,11,18,14,1.525,3.7,292.5,23,1016.25,1022.2,1880.25,6.5,6.1247
2017,11,18,15,1.725,3.675,292.5,21,1016.225,1022.175,1830.5,4.675,6.1724
2017,11,18,16,0.85,3.875,297.5,21.25,1016.625,1022.575,1962,2.95,6.1975
2017,11,18,17,-0.475,3.775,297.5,23.5,1016.95,1022.975,1953.25,1.2,6.294
2017,11,18,18,-1.45,2.9,310,24.75,1017.475,1023.525,1975.25,0.25,6.3962
2017,11,18,19,-2.125,2.175,297.5,29.5,1018.075,1024.15,1989.75,-0.275,6.44
2017,11,18,20,-2.75,2.975,305,32.25,1018.5,1024.575,1996.5,-0.8,6.3808
2017,11,18,21,-3.2,2.975,305,34.75,1019.175,1025.275,1998.25,-1.175,6.3125
2017,11,18,22,-3.6,2.55,317.5,36.25,1019.675,1025.775,2019,-1.4,6.2502
2017,11,18,23,-4.325,2.175,292.5,41.5,1020.325,1026.45,2022.25,-1.625,6.2747
2017,11,19,1,-4.625,2.45,315,44,1021.175,1027.3,2027.5,-1.85,6.0541
2017,11,19,2,-5.375,2.4,277.5,46.75,1021.35,1027.5,2090.25,-2.125,5.8014
2017,11,19,3,-5.85,2.1,267.5,48.75,1021.825,1027.975,2010,-2.3,5.6505
2017,11,19,4,-6.525,1.6,267.5,55,1022.025,1028.2,2075.5,-2.375,5.5897
2017,11,19,5,-6.525,1.625,255,52.25,1022.15,1028.325,2100,-2.625,5.6164
2017,11,19,6,-7.7,0.975,90,59,1022.05,1028.25,1972.5,-2.775,5.6942
2017,11,19,7,-8,0.95,142.5,62.25,1022,1028.225,1756,-2.9,5.7569
2017,11,19,13,2.675,3.85,290,24,1021.575,1027.55,1987.5,6.225,5.4738
2017,11,19,14,3.425,3.8,312.5,21.75,1020.225,1026.175,1951.75,6,5.5412
2017,11,19,15,3.4,3.75,287.5,19.25,1019.975,1025.925,1815.75,4.75,5.5901
2017,11,19,16,2.75,3.575,282.5,23.5,1020.15,1026.1,1920,3.275,5.6621
2017,11,19,17,1.4,2.05,282.5,28.25,1019.9,1025.9,1814.75,1.425,5.8225
2017,11,19,18,0.175,1.8,270,31.75,1020,1026.025,1827.25,0.575,6.0695
2017,11,19,19,-0.525,1.575,230,38.75,1020.45,1026.475,1832.25,0.35,6.1715
2017,11,19,20,-1.15,0.7,120,44,1020.5,1026.55,1771.75,-0.1,6.1381
2017,11,19,21,-1.475,0.9,152.5,48.5,1020.675,1026.7,1842.75,-0.05,6.0877
2017,11,19,22,-1.25,0.925,152.5,47,1020.725,1026.775,1888,-0.125,6.0477
2017,11,19,23,-0.825,1.4,305,50,1021.15,1027.175,2013,0.15,6.0891
2017,11,20,0,-1.525,0.975,80,53,1021.525,1027.6,1958.25,-0.2,6.842
2017,11,20,1,-1.7,2,255,52,1021.7,1027.75,1993.5,-0.375,5.7687
2017,11,20,2,-2.175,1.8,267.5,54.75,1021.85,1027.925,1985,-0.525,5.5457
2017,11,20,3,-3.025,0.9,237.5,58,1021.775,1027.9,1950.5,-1.275,5.4029
2017,11,20,4,-3.875,0.65,180,65.25,1021.475,1027.625,1971,-1.6,5.3795
2017,11,20,5,-4.8,0.475,80,70,1021.2,1027.35,1795.5,-1.825,5.455
2017,11,20,6,-5.225,0.525,5,72,1021,1027.15,1744.25,-2,5.6614
2017,11,20,7,-5.9,0.5,17.5,77.25,1021.075,1027.25,1514,-2.225,6.0373
2017,11,20,8,-4.925,0.7,170,74,1021.525,1027.675,1444,-1.75,6.5782
2017,11,21,1,-4.475,1,105,90.25,1023.05,1029.2,710.75,-1.45,6.4399
2017,11,21,20,-1.55,0.675,110,71.25,1018.8,1024.85,1050.5,5.55E-17,7.3043
2017,11,21,21,-1.9,0.525,45,76.25,1018.725,1024.775,930.5,-0.325,7.0753
2017,11,21,22,-2.1,0.8,130,78.5,1018.65,1024.725,948,-0.55,6.8713
2017,11,21,23,-2.725,0.825,180,79.75,1018.275,1024.375,855,-0.55,6.7902
2017,11,22,0,-2.575,0.625,75,80,1017.925,1024.05,786.5,-0.5,6.7767
2017,11,22,1,-1.8,0.7,170,77.25,1017.125,1023.225,825.75,-0.225,6.4113
2017,11,22,2,-2,0.95,177.5,77.25,1016.375,1022.45,882.5,-0.05,6.1322
2017,11,22,3,-1.2,0.85,77.5,74,1015.725,1021.75,941.25,0.175,5.986
2017,11,22,4,-0.575,1.325,117.5,70.75,1014.85,1020.875,989.5,0.35,5.9278
2017,11,22,5,-0.675,1.2,117.5,73.25,1013.8,1019.825,1337.75,0.4,5.9931
2017,11,22,6,-0.275,1.05,110,72.75,1013.25,1019.275,1598,0.525,6.1555
2017,11,22,7,0,0.775,125,76.25,1012.775,1018.775,878.25,0.825,6.4352
2017,11,22,8,0.425,0.75,95,77.5,1012.8,1018.8,662.75,1.325,6.8267
2017,11,22,15,6.825,2.55,277.5,71.5,1009.775,1015.575,693,7,7.4143
2017,11,22,16,6.5,2.575,255,69,1010.075,1015.9,626.75,6.225,7.4068
2017,11,22,17,5.325,2.025,202.5,65.75,1010.525,1016.375,816.5,4.275,7.4776
2017,11,23,19,0.3,0.9,182.5,48.75,1015.125,1021.125,2046,0.4,7.5355
2017,11,23,20,-1.075,0.5,112.5,58.25,1015.05,1021.075,1981.75,-0.2,7.3412
2017,11,23,21,-1.175,0.575,107.5,65.75,1015.275,1021.3,1950.5,0.025,7.1075
2017,11,23,22,-0.675,1.3,210,68.25,1015.675,1021.7,1755,0.325,6.8914
2017,11,23,23,-0.875,1.2,267.5,82.75,1015.8,1021.825,740,0.575,6.8081
2017,11,24,0,-1.125,1.025,55,91,1015.7,1021.725,459.75,0.85,6.8915
2017,11,24,1,-1.375,1.175,65,93.5,1015.55,1021.575,718.25,1,6.5059
2017,11,24,2,-1.675,0.275,40,94,1015.825,1021.85,934.5,0.85,6.2257
2017,11,24,3,-2.1,0.5,75,94.75,1016.275,1022.3,929.5,0.85,6.0797
2017,11,24,4,-2.575,0.475,95,95.25,1016.4,1022.45,1050.25,0.625,6.032
2017,11,24,5,-3.175,0.275,50,95,1016.175,1022.25,878.5,0.475,6.1089
2017,11,24,6,-2.95,0.525,175,95.5,1016.325,1022.35,793.5,0.6,6.2546
2017,11,24,7,-2.575,0.45,85,95.5,1016.7,1022.725,764.75,0.875,6.5323
2017,11,24,8,-2.2,0.775,107.5,95.75,1017.175,1023.2,560,1,6.9079
2017,11,24,9,-1.25,0.55,70,95.5,1017.85,1023.875,554,1.325,7.5268
2017,11,24,10,-0.575,1.025,97.5,88.5,1018.375,1024.4,1043,1.9,7.7605
2017,11,24,11,0.65,1.5,222.5,81.25,1018.7,1024.725,1382,3,7.7524
2017,11,24,12,1.75,2.175,277.5,62,1018.35,1024.3,1660,5.275,7.6552
2017,11,24,13,2.725,3.2,310,50,1018.15,1024.1,1890.75,6.15,7.1924
2017,11,24,14,3.15,3.675,300,40.5,1018.075,1024,1946.25,6.125,7.4108
2017,11,24,15,2.975,4.2,305,36.75,1018.45,1024.4,1823,4.525,7.492
2017,11,24,16,2.125,4.15,292.5,37.5,1019.15,1025.1,1890,3.25,7.4956
2017,11,24,17,0.975,2.875,297.5,41.25,1019.825,1025.85,1900.25,1.675,7.6094
2017,11,24,18,0.025,2.075,300,46.5,1020.425,1026.45,1940,0.95,7.6177
2017,11,24,19,-0.925,1.6,250,54,1021.25,1027.325,1958,0.425,7.4457
2017,11,24,20,-1.7,0.975,250,59.75,1021.85,1027.925,1961.75,-0.075,7.2315
2017,11,24,21,-2.75,0.775,147.5,66,1022.3,1028.4,1994.5,-0.45,7.0372
2017,11,24,22,-3.45,0.775,175,74,1022.275,1028.4,1900.75,-0.825,6.8791
2017,11,24,23,-4,0.725,137.5,75,1022.125,1028.275,1718.5,-0.95,6.7984
2017,11,25,0,-4.5,0.55,107.5,82.25,1021.975,1028.125,1437.25,-1.35,6.2904
2017,11,25,1,-5.05,0.7,75,84.25,1021.85,1028.025,1394.5,-1.5,6.5364
2017,11,25,2,-5.675,0.375,57.5,88.25,1022,1028.2,1270.25,-1.7,6.2774
2017,11,25,3,-5.55,0.375,12.5,87,1022.05,1028.25,1363.75,-1.65,6.1161
2017,11,25,4,-5.55,0.775,170,86,1022.15,1028.325,1276,-1.675,6.0436
2017,11,25,5,-5.525,0.825,115,86.25,1021.975,1028.15,1204.75,-1.575,6.049
2017,11,25,6,-5.25,1.225,110,85,1021.775,1027.95,1150.25,-1.35,6.1297
2017,11,25,7,-5,1.125,92.5,84,1021.675,1027.85,1322,-1.6,6.2443
2017,11,25,8,-4.1,0.775,157.5,82,1021.525,1027.675,1301.25,-0.975,6.3299
2017,11,25,9,-1.975,1.7,97.5,76.5,1021.225,1027.325,1107.25,-0.325,6.5206
2017,11,25,10,-0.075,1.875,187.5,74,1020.875,1026.925,1138.5,1.2,6.5603
2017,11,25,11,1.725,2.35,105,70.75,1020.15,1026.175,1279,2.55,6.598
2017,11,25,12,4.625,3.225,147.5,63.75,1018.7,1024.6,1583,5.375,6.5082
2017,11,25,13,5.825,3.95,180,63,1016.875,1022.775,1756,5.875,6.1912
2017,11,25,14,5.45,2.45,225,68.75,1015.5,1021.375,1684.25,5.2,6.3
2017,11,25,15,6.425,2.675,140,70.75,1014.45,1020.325,2124.75,5.175,6.3328
2017,11,25,16,6.55,3.275,122.5,74,1013.75,1019.6,1438.25,5.1,6.3271
2017,11,25,17,6.125,3.85,202.5,78.5,1013.775,1019.625,845.75,4.875,6.3486
2017,11,25,18,5.925,1.925,185,84.25,1014.125,1019.975,802.75,4.725,6.3859
2017,11,25,19,4.4,1.5,127.5,94.75,1014.425,1020.325,393.5,4.125,6.3673
2017,11,25,20,5.2,2.2,140,97.25,1014.825,1020.725,408.75,4.425,6.2723
2017,11,25,21,5.25,1.5,182.5,95.25,1015.225,1021.1,495.25,4.5,6.1833
2017,11,25,22,4.975,1.075,115,94.75,1015.775,1021.65,668.25,4.125,6.1153
2017,11,25,23,4.875,0.925,62.5,94,1015.75,1021.625,254.75,4.225,6.1583
2017,11,26,0,5.075,1.075,75,94.75,1015.925,1021.8,203,4.35,6.1257
2017,11,26,1,4.45,1.075,190,96.25,1015.875,1021.775,100.75,4.225,5.975
2017,11,26,2,4.025,0.95,115,94,1015.65,1021.55,155.75,3.575,5.708
2017,11,26,3,3.3,1.15,135,96.5,1015.775,1021.675,61.75,3.625,5.552
2017,11,26,4,3.1,1.175,157.5,97,1015.5,1021.4,52,3.525,5.4996
2017,11,26,5,2.9,0.975,120,98,1016.125,1022.05,70.75,3.625,5.5136
2017,11,26,6,2.475,0.975,95,98,1016.325,1022.275,41.25,3.3,5.5798
2017,11,26,7,2.45,0.85,17.5,98.25,1016.55,1022.475,49,3.225,5.6394
2017,11,26,8,2.45,0.725,37.5,98.5,1016.85,1022.775,56.25,3.325,5.6038
2017,11,26,9,3.075,0.85,182.5,98.25,1017.625,1023.55,152.25,4.25,5.6019
2017,11,26,10,3.95,1.125,182.5,96.75,1018.725,1024.625,235.75,5.475,5.6073
2017,11,26,11,5.1,1.75,185,91.5,1019.6,1025.5,406.75,7.4,5.6491
2017,11,26,12,6.8,2.3,305,68.25,1019.325,1025.175,941.25,9,5.5963
2017,11,26,13,8.2,2.875,257.5,50.5,1018.8,1024.625,1774,9.65,5.5062
2017,11,26,14,8.25,2.575,327.5,48,1018.75,1024.575,1660,9.2,5.5388
2017,11,26,15,7.4,3.075,327.5,47.25,1019,1024.85,1574.75,7.5,5.5244
2017,11,26,16,6.425,3.175,340,46,1019.55,1025.425,1787,5.875,5.5521
2017,11,26,17,5.35,2.15,325,45,1020.075,1026,1920.75,4.2,5.6894
2017,11,26,18,3.425,1.3,255,53,1020.85,1026.8,1923.25,2.8,5.9526
2017,11,26,19,1.75,0.9,232.5,63.75,1021.525,1027.525,1616.25,1.825,6.0547
2017,11,26,20,0.5,1.225,232.5,72.25,1021.8,1027.825,1498.75,1.4,6.059
2017,11,26,21,-0.4,0.75,157.5,75.5,1022.275,1028.3,1530.5,0.875,6.0249
2017,11,26,22,-1.1,0.85,180,79,1022.6,1028.65,1417.25,0.425,6.0046
2017,11,26,23,-1.925,0.95,150,81.5,1022.95,1029.025,1247,0.075,6.0853
2017,11,27,0,-2.7,0.65,150,85.25,1023.05,1029.175,1057.5,-0.1,6.7741
2017,11,27,1,-2.925,0.625,170,86.5,1023.225,1029.375,984.5,-0.275,5.8103
2017,11,27,2,-3.65,0.575,125,88.25,1023.275,1029.425,993.25,-0.45,5.5712
2017,11,27,3,-4.175,0.6,120,91,1023.4,1029.55,873.25,-0.575,5.4457
2017,11,27,4,-4.45,0.525,135,93,1023.175,1029.325,769.75,-0.725,5.4393
2017,11,27,5,-4.75,0.05,0,93,1023.05,1029.2,768.25,-0.875,5.5412
2017,11,27,6,-4.8,0.475,95,93,1023.225,1029.375,822.25,-1.05,5.7391
2017,11,27,7,-5.1,0.375,90,93.75,1023.425,1029.6,640.25,-1.2,6.0943
2017,11,27,8,-4.675,0.275,0,94,1023.525,1029.675,972.5,-0.975,6.6485
2017,11,27,9,-2.425,0.975,110,82.75,1023.725,1029.825,1221.25,-0.35,7.4177
2017,11,27,10,-0.1,0.75,135,77.25,1023.775,1029.85,1114,1.525,7.6318
2017,11,27,12,5,0.95,255,50.25,1022.625,1028.525,1547.5,6.85,7.4453
2017,11,27,13,6.45,1.1,227.5,44.25,1021.55,1027.45,1612.5,7.35,6.9337
2017,11,27,14,7.525,1.475,170,41,1020.55,1026.4,1610.5,7.65,7.1899
2017,11,27,15,8.1,1.325,172.5,41,1019.925,1025.775,1274.75,6.55,7.2701
2017,11,27,16,7.55,1.375,165,41.75,1019.5,1025.35,1333.25,5.425,7.2937
2017,11,27,17,5.475,1.1,215,50.25,1019.65,1025.55,1232.25,3.4,7.4043
2017,11,27,18,3.35,0.5,85,59.75,1019.775,1025.725,1125.5,2.1,7.4643
2017,11,27,19,1.85,0.95,167.5,69.25,1020.025,1026.025,1018.5,1.45,7.3617
2017,11,27,20,0.375,0.475,40,77.75,1019.7,1025.725,905.25,0.875,7.153
2017,11,27,21,-0.625,0.4,80,82.25,1019.475,1025.5,826.25,0.55,6.9471
2017,11,27,22,-1.05,0.275,17.5,86.75,1019.175,1025.2,732.5,0.325,6.7492
2017,11,27,23,-1.5,0.15,27.5,89,1018.95,1024.975,652.25,0.2,6.6777
2017,11,28,0,-1.65,0.225,90,90,1018.525,1024.575,712.5,0.125,6.6785
2017,11,28,1,-1.55,0.075,0,90.5,1017.85,1023.9,685.25,-0.025,6.3665
2017,11,28,2,-1.575,0.2,0,90.5,1017.325,1023.375,688.5,0.05,6.0882
2017,11,28,3,-1.45,0.4,72.5,89.5,1017.625,1023.675,727.5,0.2,5.9619
2017,11,28,4,-1.35,0.5,90,89,1017.35,1023.4,667.25,0.125,5.919
2017,11,28,5,-1.425,0.575,85,89.25,1017.45,1023.5,653.5,0.15,5.9841
2017,11,28,6,-1.275,0.65,77.5,89.5,1017.525,1023.575,558.25,0.125,6.1499
2017,11,28,7,-1.15,0.725,222.5,90.25,1017.275,1023.3,579,0.4,6.4282
2017,11,28,8,-0.2,0.95,225,86.5,1018.15,1024.175,686.5,0.7,6.8255
2017,11,28,9,1.4,0.725,130,80,1018.625,1024.625,882.75,1.7,7.4711
2017,11,28,10,2.8,1.3,175,76.25,1018.375,1024.325,753.25,3.625,7.6519
2017,11,28,11,4,1.35,192.5,71,1017.775,1023.7,978.5,4.625,7.6138
2017,11,28,12,6.8,1.575,225,62.25,1017.625,1023.475,802.5,8.1,7.4927
2017,11,28,13,8.125,1.15,207.5,58.75,1016.825,1022.65,622.75,8.6,6.9519
2017,11,28,14,9.125,1.35,160,54.5,1016.2,1022,871.25,9.15,7.1576
2017,11,28,15,10.075,1.4,185,50.25,1016.025,1021.825,1052.25,9.35,7.2278
2017,11,28,16,9.5,0.65,100,54.25,1016.3,1022.1,727,7.775,7.2355
2017,11,28,17,8.875,1.075,215,56.5,1016.25,1022.05,752.5,6.5,7.3371
2017,11,28,18,7.4,0.5,140,63.5,1016.325,1022.15,588.5,5.225,7.3577
2017,11,28,19,5.45,0.525,147.5,75.75,1016.575,1022.475,481,4.525,7.2406
2017,11,28,20,5.65,0.275,12.5,75.75,1016.55,1022.45,476.25,4.5,7.056
2017,11,28,21,4.75,1.125,277.5,81.25,1016.375,1022.3,752,4.25,6.8424
2017,11,28,22,4.475,0.525,62.5,85,1016.5,1022.425,486.5,4.3,6.6559
2017,11,28,23,4.6,0.5,72.5,85.25,1016.375,1022.3,352,4.575,6.5799
2017,11,29,0,4.95,0.4,0,84.25,1016.425,1022.35,285.5,4.85,6.7655
2017,11,29,1,5.15,0.55,77.5,89,1016.475,1022.375,230.25,5.025,6.2607
2017,11,29,2,5.025,1.025,175,89.5,1016.6,1022.5,222.5,5.025,5.9786
2017,11,29,3,5.325,0.6,90,89.25,1016.9,1022.8,256.75,5.15,5.8431
2017,11,29,4,5.05,1.075,170,89,1017.1,1023,219,4.65,5.792
2017,11,29,5,4.825,1.375,287.5,84.75,1018.125,1024.025,414,4.075,5.8756
2017,11,29,6,3.85,1.35,232.5,87.75,1019.05,1024.975,273.5,3.3,6.027
2017,11,29,7,3.925,2.1,317.5,73.75,1019.875,1025.825,528,2.5,6.3378
2017,11,29,8,3.4,1.875,312.5,62.25,1020.5,1026.45,1285,2.35,6.734
2017,11,29,9,4.325,2.525,305,51.5,1021.225,1027.175,1346.5,3.35,7.3083
2017,11,29,10,5.2,2.875,312.5,40,1021.45,1027.375,1557.5,5.4,7.4378
2017,11,29,11,6,2.8,300,35,1021.325,1027.175,1753,9.225,7.3266
2017,11,29,12,6.7,2.8,290,29,1020.75,1026.6,1789.75,9.775,7.1832
2017,11,29,13,7.025,2.825,297.5,26.5,1019.9,1025.75,1874.25,9.25,6.7716
2017,11,29,14,7.05,3.375,280,25,1019.425,1025.275,1733,8.2,7.1356
2017,11,29,15,6.725,3.3,292.5,22,1019.075,1024.925,1756.5,7.075,7.2887
2017,11,29,16,3.9,3.025,232.5,26.5,1019.475,1025.4,1683.5,4.225,7.3122
2017,11,29,17,3,3.225,322.5,29.5,1019.725,1025.675,1947.25,3.05,7.4095
2017,11,29,18,1.7,1.625,237.5,33.75,1020.275,1026.25,1902.75,2.1,7.4214
2017,11,29,19,0.975,2.35,305,36,1020.9,1026.875,1994,1.775,7.2657
2017,11,29,20,0.275,2.575,312.5,38,1021.25,1027.25,1991.5,1.45,7.0859
2017,11,29,21,-0.225,2.125,225,36.5,1021.5,1027.525,1989.25,1.075,6.908
2017,11,29,22,-1.1,2.45,250,40.25,1021.375,1027.425,1981.75,0.6,6.739
2017,11,29,23,-1.75,2.25,245,40,1021.625,1027.7,1995.75,-0.15,6.6869
2017,11,30,0,-2,1.675,327.5,41.25,1021.55,1027.625,1972,0.025,6.9665
2017,11,30,1,-1.65,1.85,230,39.75,1021.875,1027.95,2034.5,0.175,6.356
2017,11,30,2,-1.275,2.275,322.5,37.5,1021.9,1027.95,2227.75,0.475,6.0845
2017,11,30,3,-0.75,3.225,322.5,32.5,1021.575,1027.625,2004.75,0.825,5.9594
2017,11,30,4,-0.925,2.975,317.5,30,1021.125,1027.2,1977.25,1.375,5.9277
2017,11,30,5,-1.3,2.55,305,31.25,1020.95,1027.025,1999,0.575,5.9975
2017,11,30,6,-1.925,2.75,295,31.5,1021.325,1027.4,1943,0.025,6.1722
2017,11,30,7,-2.5,3.225,305,31.5,1021.9,1028.025,2341.75,-0.6,6.4767
2017,11,30,8,-2.75,2.725,300,32,1022.3,1028.425,1922.5,-0.775,6.9159
2017,11,30,9,-1.775,3.075,292.5,29,1023,1029.1,1941,-0.075,7.545
2017,11,30,10,-1.55,4.075,295,25,1023.4,1029.5,1929,0.55,7.7048
2017,11,30,11,-0.35,3.325,310,23.25,1023.375,1029.425,1983,2.5,7.6084
2017,11,30,12,0.15,3.475,305,21.25,1022.725,1028.75,1963.25,3.075,7.4653
2017,11,30,13,0.85,3.55,317.5,22.25,1021.575,1027.55,2012.25,2.95,6.995
2017,11,30,14,0.8,3.3,285,22.75,1021.5,1027.5,1979.5,2.925,7.2822
2017,11,30,15,0.425,2.825,225,23.5,1021.675,1027.675,1963.25,2.175,7.3669
2017,11,30,16,-0.775,2.975,267.5,27.5,1022.125,1028.15,2010,1.175,7.4367
2017,11,30,17,-1.9,2.5,240,29.75,1022.5,1028.575,1977.75,-0.075,7.6087
2017,11,30,18,-3.175,2.925,267.5,34,1023.175,1029.275,1987.25,-0.95,7.6973
2017,11,30,19,-3.925,2.325,232.5,35.5,1023.65,1029.775,2023.5,-1.375,7.5913
2017,11,30,20,-4.5,1.775,220,36,1024.025,1030.15,2032.75,-1.9,7.379
2017,11,30,21,-4.975,1.625,252.5,37.75,1024.225,1030.375,1989,-2.125,7.1564
2017,11,30,22,-5.45,1.8,237.5,40.25,1024.425,1030.6,1931.25,-2.425,6.9259
2017,11,30,23,-5.85,2,267.5,41.5,1024.975,1031.15,1958.25,-2.5,6.8422
2017,12,1,0,-6,2.075,237.5,45,1025.45,1031.625,2121.75,-2.55,6.932
2017,12,1,1,-5.325,1.925,237.5,45.25,1025.4,1031.6,2157,-2.4,6.5703
2017,12,1,2,-5.125,1.175,222.5,38.5,1025.275,1031.45,1989,-1.9,6.305
2017,12,1,3,-4.6,1.425,265,36.25,1025.3,1031.5,1984.5,-1.275,6.141
2017,12,1,4,-4.525,1.55,270,34.75,1024.85,1031.05,1982.5,-0.625,6.1076
2017,12,1,5,-4.55,1.725,260,36.75,1024.75,1030.95,1985,-1.125,6.1881
2017,12,1,6,-4.525,2.1,192.5,35,1024.8,1031,1873.5,-1.225,6.3484
2017,12,1,7,-4.925,1.2,207.5,37,1025.05,1031.275,1986,-1.9,6.6408
2017,12,1,8,-4.75,1.35,225,40.75,1025.425,1031.625,1965.75,-1.6,7.0705
2017,12,1,9,-3.3,1.475,185,39.5,1025.925,1032.1,1972,-0.925,7.6752
2017,12,1,10,-2.825,1.075,187.5,37.25,1026.075,1032.2,1936,0.325,7.7668
2017,12,1,11,-1.35,1.325,220,38,1025.975,1032.075,2005.25,1.8,7.6896
2017,12,1,12,-0.875,1.2,142.5,38,1025.225,1031.3,1956.5,1.625,7.5691
2017,12,1,13,0.125,1.525,192.5,39,1024.425,1030.475,1998,1.325,7.0628
2017,12,1,14,0.55,1.6,207.5,42.25,1024.175,1030.2,1973.5,0.975,7.3344
2017,12,1,15,0.6,2.4,237.5,45,1024.025,1030.05,1935.25,0.825,7.4215
2017,12,1,16,-0.275,2.1,227.5,49,1024.1,1030.15,1932.5,0.375,7.4806
2017,12,1,17,-0.85,1.75,207.5,54,1024.4,1030.45,1903.5,0,7.6633
2017,12,1,18,-1.35,1.525,237.5,58.5,1024.6,1030.65,1993.25,-0.3,7.682
2017,12,1,19,-1.925,1.375,197.5,70,1024.925,1031,1786.5,-0.35,7.4824
2017,12,1,20,-1.925,0.975,192.5,73.75,1024.85,1030.925,1850,-0.425,7.2635
2017,12,1,21,-2.775,0.8,130,75,1024.9,1031.025,1750.5,-0.95,7.0532
2017,12,1,22,-3.875,0.475,160,80.75,1025.025,1031.15,1446.25,-1.325,6.8496
2017,12,1,23,-4.025,0.65,85,83.5,1025.15,1031.275,1368.25,-1.575,6.8116
2017,12,2,0,-4.4,0.325,67.5,86.75,1025.125,1031.25,1131.5,-1.65,6.4106
